id,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,availability_365
35223836,Centro,Universidad,40.42272,-3.70566,276,3,0
35223945,Tetuán,Valdeacederas,40.47038,-3.70097,200,1,1
35223947,Chamberí,Gaztambide,40.43361,-3.71169,500,1,365
35225049,Ciudad Lineal,Pueblo Nuevo,40.42369,-3.63883,150,1,180
35225455,Centro,Justicia,40.42787,-3.70034,52,1,0
35225459,Salamanca,Guindalera,40.43688,-3.67296,80,2,89
35225663,Retiro,Ibiza,40.41653,-3.67258,60,1,0
35225726,Fuencarral - El Pardo,Valverde,40.50432,-3.67806,500,1,180
35226051,San Blas - Canillejas,Hellín,40.4325,-3.61792,1000,1,364
35226556,San Blas - Canillejas,Canillejas,40.43803,-3.60775,500,4,363
35228459,Latina,Aluche,40.39088,-3.76651,33,3,365
35228798,Moncloa - Aravaca,Argüelles,40.4263,-3.71885,100,2,0
35228897,Villaverde,San Cristobal,40.34312,-3.6875,39,1,0
35229425,Chamartín,Ciudad Jardín,40.44864,-3.67212,400,2,0
35229556,Vicálvaro,Casco Histórico de Vicálvaro,40.40025,-3.5998,350,1,90
35229649,Centro,Universidad,40.42341,-3.70782,270,3,365
35230177,Centro,Palacio,40.41128,-3.71149,80,2,179
35231357,San Blas - Canillejas,Hellín,40.43247,-3.61189,150,1,0
35231529,Arganzuela,Palos de Moguer,40.40308,-3.69332,86,1,135
35231654,Chamberí,Arapiles,40.43714,-3.70496,500,2,365
35232495,Arganzuela,Delicias,40.39749,-3.69327,75,1,89
35232722,Centro,Sol,40.41844,-3.70299,40,5,0
35233251,Arganzuela,Palos de Moguer,40.40408,-3.69286,86,1,139
35234037,Usera,Almendrales,40.38092,-3.69786,25,1,0
35238390,San Blas - Canillejas,Simancas,40.43701,-3.61917,250,1,181
35240893,Chamberí,Trafalgar,40.43339,-3.70053,50,1,364
35242141,San Blas - Canillejas,Arcos,40.41629,-3.61807,70,1,180
35244087,Carabanchel,Vista Alegre,40.38272,-3.7449,40,1,364
35244215,Moratalaz,Marroquina,40.40804,-3.64565,600,1,365
35244919,Salamanca,Goya,40.42535,-3.67885,132,1,104
35245174,Tetuán,Bellas Vistas,40.45223,-3.70778,300,1,364
35245408,Centro,Embajadores,40.41024,-3.70178,50,2,364
35245543,Centro,Justicia,40.4242,-3.69989,70,1,90
35245547,Centro,Universidad,40.42514,-3.7056,87,1,323
35245755,Latina,Aguilas,40.37623,-3.76386,460,1,365
35245802,Centro,Embajadores,40.40813,-3.69812,80,2,0
35245808,Moncloa - Aravaca,Argüelles,40.42887,-3.71492,50,2,88
35246233,Vicálvaro,Ambroz,40.40863,-3.6055,750,1,179
35246689,Salamanca,Guindalera,40.43701,-3.66271,750,1,365
35246759,San Blas - Canillejas,Simancas,40.43982,-3.62385,500,1,365
35246963,Puente de Vallecas,Entrevías,40.38064,-3.67214,80,1,181
35247749,Hortaleza,Valdefuentes,40.48656,-3.67134,1200,1,364
35247838,Centro,Embajadores,40.4099,-3.69809,79,1,289
35247996,San Blas - Canillejas,Amposta,40.4264,-3.62066,800,1,365
35248005,Tetuán,Cuatro Caminos,40.4572,-3.70083,200,1,364
35248499,Chamberí,Arapiles,40.43487,-3.70638,35,1,364
35248556,Moratalaz,Vinateros,40.40841,-3.6405,46,1,365
35248706,Carabanchel,Buenavista,40.36458,-3.75915,300,1,365
35248766,Arganzuela,Delicias,40.3933,-3.6909,1200,1,0
35249018,Chamberí,Gaztambide,40.43615,-3.71728,120,2,364
35249048,Latina,Campamento,40.39675,-3.77188,700,1,365
35249440,Centro,Justicia,40.42287,-3.69931,497,2,64
35250805,Tetuán,Valdeacederas,40.47133,-3.70469,33,1,0
35250888,Fuencarral - El Pardo,Valverde,40.50495,-3.67403,150,5,365
35251141,San Blas - Canillejas,Canillejas,40.44292,-3.60764,3000,1,365
35251468,San Blas - Canillejas,Rejas,40.44238,-3.57244,40,1,365
35252476,San Blas - Canillejas,Rosas,40.44139,-3.60201,38,1,0
35252579,Moratalaz,Marroquina,40.4083,-3.64829,350,1,365
35253301,Carabanchel,Puerta Bonita,40.38611,-3.73069,3000,1,0
35254078,Puente de Vallecas,Numancia,40.39853,-3.66808,600,2,365
35254148,Retiro,Ibiza,40.41919,-3.6784,40,2,0
35254753,Centro,Cortes,40.41241,-3.69708,35,1,0
35255090,San Blas - Canillejas,Arcos,40.42003,-3.61274,1900,1,179
35255344,Puente de Vallecas,Palomeras Sureste,40.38426,-3.64642,500,1,364
35256010,Usera,Pradolongo,40.38236,-3.70584,50,1,90
35256259,San Blas - Canillejas,Arcos,40.42144,-3.61298,800,1,179
35256477,San Blas - Canillejas,Rosas,40.43492,-3.60853,300,1,91
35256551,Ciudad Lineal,San Juan Bautista,40.45182,-3.65906,900,1,365
35256784,San Blas - Canillejas,Canillejas,40.43699,-3.60813,300,1,91
35258440,Carabanchel,Buenavista,40.37272,-3.74629,300,1,365
35259033,Moratalaz,Vinateros,40.4075,-3.64047,150,1,181
35260135,Hortaleza,Valdefuentes,40.50382,-3.63808,65,2,0
35262240,Retiro,Adelfas,40.39969,-3.66982,35,2,0
35262644,Centro,Universidad,40.42355,-3.70215,350,1,365
35263692,Vicálvaro,Casco Histórico de Vicálvaro,40.40005,-3.62311,75,1,0
35270541,Latina,Puerta del Angel,40.41433,-3.72723,130,27,0
35271191,Carabanchel,Buenavista,40.3645,-3.75939,60,5,304
35272565,Chamartín,Hispanoamérica,40.45467,-3.67282,600,1,364
35272698,Centro,Embajadores,40.40957,-3.69818,30,3,0
35273115,Moncloa - Aravaca,Ciudad Universitaria,40.44797,-3.70957,900,1,364
35274850,Tetuán,Berruguete,40.46275,-3.70685,26,1,90
35275428,Moncloa - Aravaca,Valdezarza,40.46196,-3.7112,450,1,364
35276983,Chamartín,El Viso,40.44136,-3.68016,750,1,364
35278052,Fuencarral - El Pardo,La Paz,40.47549,-3.70156,150,1,365
35278172,Vicálvaro,Ambroz,40.40757,-3.61013,200,1,365
35278987,Centro,Palacio,40.41116,-3.71057,800,1,180
35279099,Centro,Universidad,40.42516,-3.70526,94,4,30
35281230,Fuencarral - El Pardo,La Paz,40.48293,-3.69925,100,1,180
35281297,Hortaleza,Valdefuentes,40.4964,-3.65208,400,1,0
35283016,Ciudad Lineal,Ventas,40.42562,-3.65744,40,1,0
35283234,Villaverde,San Cristobal,40.34318,-3.68543,35,1,0
35284144,Centro,Sol,40.41816,-3.70028,35,3,81
35285172,Moncloa - Aravaca,Aravaca,40.4502,-3.78314,90,1,0
35288625,Latina,Aguilas,40.37465,-3.76786,28,1,0
35298362,Centro,Palacio,40.40801,-3.71356,76,1,87
35298584,Salamanca,Guindalera,40.43601,-3.67469,16,1,0
35299088,Puente de Vallecas,Numancia,40.39683,-3.65802,20,1,1
35299713,Arganzuela,Imperial,40.41049,-3.72142,36,2,89
35299936,Puente de Vallecas,Portazgo,40.38831,-3.64819,30,2,14
35304140,Retiro,Pacífico,40.40618,-3.67949,100,2,0
35309375,Centro,Cortes,40.41117,-3.69483,25,10,0
35313278,Chamartín,Castilla,40.46881,-3.68626,28,2,319
35327933,Centro,Embajadores,40.41091,-3.69714,200,1,13
35328057,Centro,Sol,40.41858,-3.70291,11,1,87
35329628,Carabanchel,Opañel,40.39,-3.72378,40,2,11
35329979,Centro,Universidad,40.4227,-3.70799,126,1,365
35330038,Ciudad Lineal,Quintana,40.43423,-3.65173,53,3,139
35332651,Salamanca,Guindalera,40.43599,-3.6607,210,3,261
35333060,Ciudad Lineal,Quintana,40.43273,-3.65321,67,3,131
35339573,Centro,Cortes,40.41402,-3.6958,61,5,255
35340773,Centro,Embajadores,40.41075,-3.69927,24,2,0
35351175,Centro,Justicia,40.42195,-3.70054,40,2,89
35356583,Usera,Zofío,40.38473,-3.71507,28,2,0
35358000,Carabanchel,Vista Alegre,40.39007,-3.73524,16,10,323
35360982,Carabanchel,Abrantes,40.37378,-3.73278,25,2,124
35364380,Arganzuela,Imperial,40.41219,-3.72021,46,1,365
35365249,Retiro,Ibiza,40.41745,-3.67579,113,3,180
35366153,Centro,Justicia,40.42616,-3.70079,35,4,0
35368111,Centro,Palacio,40.42061,-3.70824,159,1,365
35369193,Arganzuela,Delicias,40.39729,-3.69595,30,2,0
35372549,Tetuán,Berruguete,40.46186,-3.70754,20,12,0
35372888,San Blas - Canillejas,Simancas,40.43409,-3.62502,60,1,0
35375972,Latina,Puerta del Angel,40.41131,-3.731,400,1,365
35379245,Centro,Embajadores,40.4074,-3.70237,25,2,334
35380208,Centro,Universidad,40.4218,-3.70421,23,1,0
35380570,Centro,Sol,40.41467,-3.70307,31,1,152
35380924,Puente de Vallecas,Palomeras Sureste,40.39199,-3.6402,29,2,271
35381267,Chamberí,Rios Rosas,40.43869,-3.69663,60,1,0
35381737,Centro,Universidad,40.42446,-3.70498,89,2,0
35383489,Retiro,Niño Jesús,40.40878,-3.67703,35,3,365
35383676,Carabanchel,Vista Alegre,40.38456,-3.74325,30,1,0
35395282,San Blas - Canillejas,Simancas,40.43679,-3.61506,25,1,89
35402026,Centro,Embajadores,40.4093,-3.70747,48,2,234
35403502,Salamanca,Goya,40.42834,-3.67332,30,3,0
35403529,Usera,Zofío,40.3803,-3.71343,32,3,353
35409620,Centro,Universidad,40.42451,-3.70078,50,2,149
35414294,Chamartín,El Viso,40.44458,-3.68071,100,3,0
35418663,Centro,Justicia,40.42175,-3.69624,120,4,364
35418770,Centro,Cortes,40.41765,-3.69561,75,2,178
35421057,Tetuán,Almenara,40.47077,-3.70115,89,1,77
35423353,Carabanchel,Vista Alegre,40.3893,-3.73547,15,12,278
35423558,Villaverde,Butarque,40.3531,-3.68068,15,1,0
35423821,Carabanchel,Vista Alegre,40.38793,-3.73639,16,10,258
35424837,Carabanchel,Vista Alegre,40.3887,-3.73782,16,10,279
35433899,Arganzuela,Chopera,40.39537,-3.69675,280,3,179
35436364,Centro,Embajadores,40.41194,-3.70186,48,1,124
35436490,San Blas - Canillejas,Simancas,40.43207,-3.62518,40,1,90
35437665,Retiro,Ibiza,40.41642,-3.67569,126,2,0
35438403,Centro,Embajadores,40.41027,-3.70124,46,2,0
35438847,Salamanca,Goya,40.42451,-3.6748,208,1,0
35441616,Centro,Universidad,40.42538,-3.70505,40,15,0
35442455,Latina,Campamento,40.39726,-3.77253,50,1,364
35442957,Centro,Sol,40.41401,-3.70512,300,1,0
35444733,Chamberí,Gaztambide,40.43534,-3.71657,35,1,364
35446876,Fuencarral - El Pardo,Mirasierra,40.48956,-3.72783,59,1,365
35451524,Chamartín,Ciudad Jardín,40.44728,-3.67358,250,7,103
35451529,Chamartín,Prosperidad,40.44083,-3.67596,155,7,316
35451740,Puente de Vallecas,San Diego,40.39129,-3.66828,118,1,353
35451746,Puente de Vallecas,San Diego,40.39112,-3.66767,121,1,340
35453793,Tetuán,Bellas Vistas,40.452,-3.70952,24,1,0
35454871,Centro,Embajadores,40.40901,-3.70263,34,2,363
35454936,Chamberí,Arapiles,40.43549,-3.70953,28,1,0
35455872,Centro,Cortes,40.41626,-3.70036,87,3,254
35460042,Centro,Justicia,40.42558,-3.69916,23,4,0
35461916,Puente de Vallecas,Numancia,40.40098,-3.6663,30,1,318
35463604,Carabanchel,San Isidro,40.39237,-3.7325,40,1,349
35464332,Retiro,Niño Jesús,40.41032,-3.67255,43,3,90
35476119,Salamanca,Recoletos,40.42646,-3.68661,83,3,352
35476956,Salamanca,Fuente del Berro,40.42275,-3.66763,37,3,90
35478712,Salamanca,Goya,40.4277,-3.6759,51,1,90
35482624,Moncloa - Aravaca,Argüelles,40.43213,-3.71829,100,1,89
35485422,Centro,Justicia,40.42367,-3.69944,85,2,177
35486599,Arganzuela,Acacias,40.40482,-3.7044,24,75,57
35488602,Centro,Universidad,40.42065,-3.7053,180,1,1
35492771,Centro,Embajadores,40.41003,-3.69879,70,3,364
35495430,Latina,Puerta del Angel,40.41005,-3.73033,85,1,90
35498659,Latina,Cármenes,40.40478,-3.72434,115,2,0
35503313,Arganzuela,Delicias,40.40048,-3.69426,20,4,0
35504260,Centro,Cortes,40.41159,-3.69616,44,2,144
35510556,San Blas - Canillejas,Rosas,40.4271,-3.60073,160,1,178
35511994,Puente de Vallecas,Portazgo,40.38915,-3.65279,25,1,15
35512382,Puente de Vallecas,Palomeras Bajas,40.38942,-3.65449,25,1,0
35512607,Puente de Vallecas,Palomeras Bajas,40.38929,-3.65439,25,1,103
35513129,Puente de Vallecas,San Diego,40.39679,-3.66754,21,1,0
35518322,Centro,Palacio,40.42126,-3.71094,36,2,33
35525129,Arganzuela,Acacias,40.4057,-3.71146,30,1,90
35530457,Hortaleza,Valdefuentes,40.48487,-3.65052,15,1,83
35533988,Barajas,Casco Histórico de Barajas,40.47276,-3.57669,25,1,0
35538319,Centro,Embajadores,40.40636,-3.70839,28,2,0
35539235,Centro,Universidad,40.42145,-3.70365,64,1,0
35539585,Fuencarral - El Pardo,Pilar,40.47707,-3.7044,31,1,89
35543180,Tetuán,Cuatro Caminos,40.45203,-3.69737,19,7,0
35543625,Fuencarral - El Pardo,Pilar,40.47408,-3.70885,50,1,365
35544400,Retiro,Estrella,40.41829,-3.66812,70,15,349
35558703,Moratalaz,Fontarrón,40.39967,-3.64627,46,1,89
35560205,Centro,Palacio,40.41348,-3.70989,90,1,0
35561199,Tetuán,Berruguete,40.45555,-3.70387,52,2,0
35563615,Retiro,Jerónimos,40.41946,-3.68929,115,6,260
35564674,Tetuán,Cuatro Caminos,40.45426,-3.70231,52,2,0
35565139,Arganzuela,Acacias,40.4029,-3.70403,40,7,0
35566201,Chamberí,Trafalgar,40.4323,-3.70078,60,5,318
35568640,San Blas - Canillejas,Salvador,40.44406,-3.63545,99,4,355
35569783,Ciudad Lineal,Concepción,40.44536,-3.64555,83,3,177
35569963,Chamberí,Trafalgar,40.43223,-3.69846,30,30,365
35570337,Salamanca,Lista,40.43027,-3.67603,40,7,365
35570849,Centro,Cortes,40.41138,-3.69459,150,3,180
35571218,Salamanca,Guindalera,40.43207,-3.66477,82,3,289
35574470,Chamartín,Hispanoamérica,40.45372,-3.6797,87,5,80
35576037,Centro,Cortes,40.41437,-3.70163,60,2,9
35587921,Chamartín,El Viso,40.44278,-3.68057,85,7,73
35588315,Tetuán,Cuatro Caminos,40.45608,-3.7022,52,2,0
35588971,Tetuán,Cuatro Caminos,40.45409,-3.70245,52,2,0
35591908,Ciudad Lineal,San Pascual,40.43973,-3.65633,33,4,0
35593741,Tetuán,Berruguete,40.4564,-3.70387,57,2,0
35594571,Centro,Palacio,40.42053,-3.70947,183,3,275
35594924,Chamberí,Almagro,40.43313,-3.69236,95,2,0
35595061,Centro,Universidad,40.42682,-3.70893,44,3,105
35595323,Tetuán,Castillejos,40.45677,-3.69434,52,2,0
35596207,Tetuán,Cuatro Caminos,40.45541,-3.69486,57,2,0
35599315,Salamanca,Recoletos,40.42664,-3.68561,35,115,0
35599756,Tetuán,Castillejos,40.45754,-3.69568,63,2,0
35599860,Tetuán,Castillejos,40.458,-3.69989,21,2,77
35600359,Salamanca,Recoletos,40.42088,-3.69138,95,1,269
35600644,Salamanca,Recoletos,40.42088,-3.69138,111,1,269
35601580,Retiro,Adelfas,40.402,-3.67089,125,4,0
35601926,Salamanca,Recoletos,40.42088,-3.69138,165,1,269
35602525,Chamberí,Almagro,40.42757,-3.69228,999,1,365
35604783,Tetuán,Berruguete,40.45921,-3.7101,21,4,181
35604804,Chamartín,Hispanoamérica,40.45791,-3.68313,159,4,0
35605041,Chamberí,Rios Rosas,40.44112,-3.69529,70,1,258
35611471,Centro,Universidad,40.42128,-3.70508,165,1,0
35614387,Arganzuela,Palos de Moguer,40.40657,-3.69416,40,1,87
35615793,Carabanchel,Buenavista,40.36695,-3.76104,250,1,365
35623877,Vicálvaro,Casco Histórico de Vicálvaro,40.39641,-3.60594,56,1,365
35632119,Villaverde,San Andrés,40.34322,-3.69311,35,2,365
35635745,Centro,Embajadores,40.4088,-3.71,87,2,228
35636681,Centro,Embajadores,40.4088,-3.71,105,1,228
35637228,Centro,Embajadores,40.4088,-3.71,196,1,229
35641043,Retiro,Pacífico,40.40723,-3.67537,30,3,365
35642994,Centro,Palacio,40.41114,-3.71327,35,1,104
35643562,Ciudad Lineal,Ventas,40.43037,-3.65364,100,5,320
35644051,Arganzuela,Imperial,40.40605,-3.71516,70,7,28
35658062,Centro,Universidad,40.42177,-3.70513,99,3,0
35658091,Centro,Embajadores,40.41101,-3.6971,69,2,178
35659019,Centro,Justicia,40.42253,-3.69978,283,2,0
35662402,Salamanca,Recoletos,40.42693,-3.68734,155,1,0
35662590,Ciudad Lineal,Quintana,40.43479,-3.6507,40,6,147
35663640,Centro,Embajadores,40.41046,-3.69723,150,2,0
35663856,Moratalaz,Fontarrón,40.40344,-3.64482,33,2,13
35664678,Centro,Justicia,40.42168,-3.6979,78,2,0
35665610,Puente de Vallecas,San Diego,40.39033,-3.66773,30,1,362
35669433,Chamartín,Nueva España,40.46398,-3.68726,30,1,360
35671383,Centro,Palacio,40.40883,-3.71169,74,2,0
35675152,Arganzuela,Palos de Moguer,40.40713,-3.69435,80,5,0
35681122,Moncloa - Aravaca,Ciudad Universitaria,40.46443,-3.72458,16,1,0
35692361,Centro,Embajadores,40.40968,-3.70456,30,3,364
35692828,Centro,Universidad,40.4229,-3.7014,43,1,14
35696289,Arganzuela,Chopera,40.39582,-3.6972,51,2,0
35698110,Centro,Embajadores,40.41276,-3.70694,82,1,311
35699065,Arganzuela,Chopera,40.39337,-3.69632,88,2,258
35702581,Centro,Palacio,40.41145,-3.70824,25,5,0
35705171,Fuencarral - El Pardo,La Paz,40.47784,-3.70318,80,5,363
35706366,Centro,Universidad,40.42552,-3.70377,71,1,275
35707206,Puente de Vallecas,San Diego,40.39071,-3.66712,30,1,365
35711207,Centro,Universidad,40.42403,-3.70705,45,2,364
35711846,Moratalaz,Fontarrón,40.40045,-3.63982,40,5,62
35714125,Tetuán,Bellas Vistas,40.45458,-3.7037,40,5,353
35731306,Carabanchel,Opañel,40.39492,-3.71961,100,1,364
35734181,Villaverde,Los Rosales,40.35148,-3.6869,15,1,0
35736335,Salamanca,Fuente del Berro,40.42219,-3.66772,70,2,179
35736356,Latina,Puerta del Angel,40.41267,-3.73004,45,6,77
35749499,Centro,Universidad,40.42707,-3.71298,69,2,9
35750041,Vicálvaro,Ambroz,40.4062,-3.60488,18,15,0
35757975,Fuencarral - El Pardo,Valverde,40.48545,-3.68904,70,2,0
35760146,Centro,Cortes,40.41236,-3.69515,160,15,177
35761336,Tetuán,Castillejos,40.45765,-3.69434,35,1,0
35762359,Centro,Palacio,40.4216,-3.71242,60,7,365
35762676,Centro,Embajadores,40.41062,-3.69987,32,28,42
35765936,Chamartín,Prosperidad,40.43835,-3.67601,20,15,364
35778907,Moncloa - Aravaca,Argüelles,40.42361,-3.71194,250,2,174
35780164,Arganzuela,Chopera,40.39346,-3.69576,96,2,0
35781656,Centro,Universidad,40.42594,-3.70491,68,2,0
35782545,Carabanchel,Puerta Bonita,40.37572,-3.73887,67,1,249
35783486,Usera,Moscardó,40.38554,-3.71478,67,2,251
35784276,Arganzuela,Chopera,40.39341,-3.69809,51,4,229
35786576,Centro,Palacio,40.40973,-3.7126,90,7,46
35787513,Centro,Universidad,40.42096,-3.70479,84,1,349
35791281,Latina,Puerta del Angel,40.40954,-3.72978,22,2,0
35792436,Centro,Universidad,40.42299,-3.70106,39,1,82
35793237,Centro,Universidad,40.42747,-3.70619,90,2,108
35793643,Centro,Sol,40.4161,-3.70845,194,1,212
35793775,Latina,Aguilas,40.37778,-3.76527,53,1,0
35794634,Latina,Aguilas,40.38222,-3.7831,25,4,105
35799260,Centro,Cortes,40.41313,-3.69898,90,20,346
35799460,Tetuán,Almenara,40.46686,-3.68931,155,2,83
35799535,Centro,Palacio,40.41039,-3.71101,51,28,358
35799680,Salamanca,Goya,40.42712,-3.67755,30,1,179
35800933,Puente de Vallecas,Numancia,40.39647,-3.65514,20,3,0
35802090,Fuencarral - El Pardo,Valverde,40.50412,-3.67264,98,3,100
35814763,Centro,Cortes,40.41434,-3.70043,106,2,263
35815573,Arganzuela,Delicias,40.39428,-3.6936,24,1,0
35815996,Salamanca,Lista,40.43565,-3.67664,106,1,364
35817914,Tetuán,Almenara,40.46779,-3.69723,300,1,0
35818229,Chamartín,El Viso,40.44457,-3.68055,100,3,0
35819633,Carabanchel,Comillas,40.39648,-3.71341,88,4,365
35820664,Retiro,Niño Jesús,40.40862,-3.67784,30,3,1
35821482,Centro,Universidad,40.42211,-3.70816,33,1,0
35826119,Centro,Embajadores,40.41141,-3.7035,40,4,254
35827569,Moncloa - Aravaca,Valdemarín,40.46927,-3.77705,50,3,0
35832605,Centro,Universidad,40.4296,-3.7143,70,4,0
35832765,San Blas - Canillejas,Rosas,40.42463,-3.60616,100,1,365
35836726,Centro,Palacio,40.42181,-3.70912,60,1,0
35836881,Barajas,Timón,40.47287,-3.58612,58,2,76
35843080,Moncloa - Aravaca,Valdemarín,40.46752,-3.77543,60,3,0
35851488,Centro,Justicia,40.42054,-3.69904,19,28,364
35852712,Puente de Vallecas,Numancia,40.40136,-3.66601,35,7,0
35852739,Chamberí,Trafalgar,40.43533,-3.70116,50,2,1
35854778,Puente de Vallecas,Numancia,40.39957,-3.66553,35,7,0
35855253,Chamartín,El Viso,40.44224,-3.68087,80,3,0
35855296,Salamanca,Lista,40.42911,-3.67375,18,1,364
35857650,Barajas,Casco Histórico de Barajas,40.46991,-3.58012,20,1,13
35858647,Centro,Universidad,40.42777,-3.70356,83,1,365
35859776,Retiro,Estrella,40.4087,-3.66617,33,3,0
35862568,Salamanca,Castellana,40.42899,-3.68059,71,30,161
35863297,Salamanca,Recoletos,40.42671,-3.6869,173,30,0
35865767,Centro,Embajadores,40.413,-3.70316,64,2,1
35866326,Centro,Embajadores,40.40657,-3.70118,67,1,0
35866660,Centro,Universidad,40.42148,-3.70726,130,2,0
35868790,Chamartín,Ciudad Jardín,40.44571,-3.6752,45,90,364
35868968,Retiro,Ibiza,40.42146,-3.67916,90,29,87
35870544,Centro,Embajadores,40.40655,-3.70534,41,2,0
35871833,Retiro,Ibiza,40.41718,-3.67399,113,1,120
35872066,Centro,Universidad,40.42833,-3.70418,75,1,0
35879166,Centro,Justicia,40.42198,-3.69724,130,1,364
35882331,Latina,Aguilas,40.37621,-3.76562,46,1,0
35885180,Centro,Universidad,40.42583,-3.7059,100,2,0
35887519,Centro,Palacio,40.41564,-3.71127,108,30,75
35888529,Chamberí,Almagro,40.42611,-3.69065,62,30,39
35891606,Ciudad Lineal,Pueblo Nuevo,40.42777,-3.6417,70,2,364
35893357,Ciudad Lineal,Ventas,40.42309,-3.64535,25,3,364
35894663,Retiro,Adelfas,40.39891,-3.67241,52,1,365
35894795,Usera,Moscardó,40.38986,-3.70259,59,3,144
35897208,Centro,Embajadores,40.41311,-3.70505,48,1,346
35900162,Chamberí,Trafalgar,40.43011,-3.69857,121,2,89
35901182,Chamberí,Almagro,40.42829,-3.69235,1599,1,365
35901822,Carabanchel,Abrantes,40.38599,-3.72692,16,1,0
35906558,Tetuán,Cuatro Caminos,40.45225,-3.69901,60,3,90
35906878,Centro,Embajadores,40.40958,-3.70923,51,3,365
35907235,Carabanchel,Vista Alegre,40.38431,-3.74613,65,3,33
35907813,Puente de Vallecas,Portazgo,40.39435,-3.6528,19,3,0
35907904,Centro,Justicia,40.42457,-3.6989,118,1,0
35908460,Puente de Vallecas,Numancia,40.40277,-3.65907,38,3,0
35910212,Arganzuela,Palos de Moguer,40.40272,-3.69949,40,3,364
35910680,Centro,Sol,40.41634,-3.70064,60,2,77
35912049,Chamberí,Gaztambide,40.43238,-3.71202,43,3,365
35918933,Tetuán,Cuatro Caminos,40.44816,-3.70081,22,1,337
35923435,Moratalaz,Fontarrón,40.40166,-3.6435,30,3,365
35924176,Moratalaz,Marroquina,40.40765,-3.63849,40,3,365
35929095,Barajas,Timón,40.46959,-3.58608,20,1,171
35929456,Centro,Justicia,40.4239,-3.70037,70,2,220
35933453,Centro,Justicia,40.42373,-3.69666,50,1,364
35934929,Centro,Cortes,40.4151,-3.70005,59,1,227
35935234,Centro,Sol,40.41656,-3.70434,60,3,1
35937369,Arganzuela,Acacias,40.40056,-3.7054,30,1,0
35938901,Centro,Palacio,40.413,-3.71037,63,4,33
35942586,Centro,Universidad,40.42171,-3.70244,95,2,262
35945406,Ciudad Lineal,Ventas,40.42335,-3.65285,45,1,0
35958108,Moncloa - Aravaca,Argüelles,40.42666,-3.71669,36,1,180
35959863,Centro,Justicia,40.42284,-3.69878,15,14,210
35961547,Tetuán,Bellas Vistas,40.45609,-3.70858,86,1,179
35966367,Centro,Embajadores,40.40978,-3.69555,30,2,0
35966629,Latina,Aluche,40.39756,-3.76169,78,90,363
35967354,Centro,Palacio,40.41444,-3.70886,39,1,291
35967753,Centro,Sol,40.41716,-3.7057,23,1,31
35968795,Chamberí,Gaztambide,40.43429,-3.71764,29,5,179
35969514,Centro,Embajadores,40.40894,-3.70295,25,2,0
35978200,Puente de Vallecas,San Diego,40.38284,-3.66769,17,1,364
35982106,Centro,Palacio,40.42121,-3.71101,60,7,179
35987869,Arganzuela,Palos de Moguer,40.40638,-3.69491,30,3,0
35988268,Centro,Palacio,40.42053,-3.70653,115,1,290
35988623,Centro,Universidad,40.42856,-3.70398,107,2,288
35989155,Ciudad Lineal,Ventas,40.42223,-3.65352,80,3,365
35995378,Centro,Cortes,40.41355,-3.69761,78,3,87
35997809,San Blas - Canillejas,Rosas,40.43453,-3.60631,175,1,0
36007780,Centro,Embajadores,40.41148,-3.69871,70,7,365
36014911,Centro,Justicia,40.42529,-3.69856,21,4,71
36015171,Moncloa - Aravaca,Argüelles,40.42657,-3.71562,74,1,13
36015290,Retiro,Ibiza,40.41681,-3.67806,26,1,353
36015546,Moncloa - Aravaca,Argüelles,40.42414,-3.71469,36,1,179
36017552,Latina,Aguilas,40.38181,-3.7685,17,1,44
36019985,Moratalaz,Vinateros,40.40493,-3.64106,42,3,0
36024748,Ciudad Lineal,Ventas,40.42552,-3.6542,30,1,365
36028867,Carabanchel,Vista Alegre,40.38558,-3.7374,48,1,132
36029655,Tetuán,Almenara,40.46979,-3.69787,30,1,179
36030084,Salamanca,Fuente del Berro,40.42873,-3.6659,15,2,0
